t,EnsembleEAnnealingUpdateAll,eAnnealing,Naive3,eGreedy0.1,EnsembleEAnnealing,EnsembleSoftmax,Softmax0.1,Random,EXP30.5,UCB1,EnsembleRandom,
300600,,0.0000011978,0.0000030676,0.0000004907,0.0000043547,0.0002238544,0.0000424822,0.0000001348,0.0000005597,0.0000000000,0.0000030453,
300700,,0.0000011982,0.0000030850,0.0000004912,0.0000043583,0.0002239610,0.0000424737,0.0000001359,0.0000005586,0.0000000000,0.0000030359,
300800,,0.0000012025,0.0000030865,0.0000004938,0.0000043561,0.0002239221,0.0000424807,0.0000001365,0.0000005553,0.0000000000,0.0000030344,
300900,,0.0000011991,0.0000030905,0.0000004952,0.0000043554,0.0002239796,0.0000425067,0.0000001362,0.0000005581,0.0000000000,0.0000030220,
301000,,0.0000011992,0.0000030796,0.0000004903,0.0000043695,0.0002240031,0.0000425323,0.0000001365,0.0000005551,0.0000000000,0.0000030249,
301100,,0.0000011986,0.0000030864,0.0000004912,0.0000043764,0.0002240642,0.0000425279,0.0000001366,0.0000005530,0.0000000000,0.0000030151,
301200,,0.0000012001,0.0000030824,0.0000004900,0.0000043858,0.0002240600,0.0000425422,0.0000001368,0.0000005503,0.0000000000,0.0000030094,
301300,,0.0000011949,0.0000030955,0.0000004876,0.0000043827,0.0002240530,0.0000425231,0.0000001366,0.0000005484,0.0000000000,0.0000030135,
301400,,0.0000011988,0.0000030966,0.0000004902,0.0000043767,0.0002240978,0.0000425286,0.0000001359,0.0000005499,0.0000000000,0.0000030090,
301500,,0.0000012021,0.0000031044,0.0000004904,0.0000043779,0.0002241792,0.0000425317,0.0000001362,0.0000005506,0.0000000000,0.0000030043,
301600,,0.0000012005,0.0000030982,0.0000004900,0.0000043776,0.0002241982,0.0000425357,0.0000001365,0.0000005518,0.0000000000,0.0000029838,
301700,,0.0000011988,0.0000031047,0.0000004890,0.0000043773,0.0002242596,0.0000425345,0.0000001351,0.0000005499,0.0000000000,0.0000029570,
301800,,0.0000011990,0.0000031050,0.0000004904,0.0000043777,0.0002242233,0.0000425779,0.0000001361,0.0000005469,0.0000000000,0.0000029501,
301900,,0.0000011951,0.0000031101,0.0000004920,0.0000043796,0.0002241893,0.0000425891,0.0000001356,0.0000005479,0.0000000000,0.0000029387,
302000,,0.0000011942,0.0000031074,0.0000004913,0.0000043788,0.0002241491,0.0000426047,0.0000001363,0.0000005482,0.0000000000,0.0000029382,
302100,,0.0000011932,0.0000031143,0.0000004946,0.0000043737,0.0002241609,0.0000425926,0.0000001361,0.0000005465,0.0000000000,0.0000029434,
302200,,0.0000011933,0.0000031188,0.0000004956,0.0000043618,0.0002242357,0.0000426193,0.0000001367,0.0000005462,0.0000000000,0.0000029531,
302300,,0.0000011902,0.0000031201,0.0000004967,0.0000043486,0.0002242079,0.0000426100,0.0000001366,0.0000005484,0.0000000000,0.0000029478,
302400,,0.0000011946,0.0000031202,0.0000004973,0.0000043265,0.0002241823,0.0000426040,0.0000001376,0.0000005466,0.0000000000,0.0000029533,
302500,,0.0000011894,0.0000031095,0.0000004973,0.0000043156,0.0002240962,0.0000426348,0.0000001369,0.0000005468,0.0000000000,0.0000029593,
302600,,0.0000011941,0.0000031101,0.0000004982,0.0000043146,0.0002240680,0.0000426395,0.0000001355,0.0000005468,0.0000000000,0.0000029672,
302700,,0.0000011910,0.0000031125,0.0000004966,0.0000043113,0.0002240342,0.0000426694,0.0000001350,0.0000005435,0.0000000000,0.0000029732,
302800,,0.0000011878,0.0000031161,0.0000004976,0.0000043096,0.0002240122,0.0000426769,0.0000001346,0.0000005426,0.0000000000,0.0000029890,
302900,,0.0000011876,0.0000031213,0.0000004984,0.0000042950,0.0002239822,0.0000426733,0.0000001338,0.0000005416,0.0000000000,0.0000029965,
303000,,0.0000011832,0.0000031313,0.0000004980,0.0000042982,0.0002239438,0.0000426832,0.0000001342,0.0000005391,0.0000000000,0.0000029891,
303100,,0.0000011865,0.0000031380,0.0000004988,0.0000043130,0.0002238921,0.0000426867,0.0000001342,0.0000005414,0.0000000000,0.0000029905,
303200,,0.0000011818,0.0000031366,0.0000004999,0.0000042958,0.0002238501,0.0000427082,0.0000001344,0.0000005402,0.0000000000,0.0000029937,
303300,,0.0000011777,0.0000031400,0.0000004978,0.0000042887,0.0002237844,0.0000426920,0.0000001329,0.0000005421,0.0000000000,0.0000029720,
303400,,0.0000011788,0.0000031385,0.0000004965,0.0000042957,0.0002237831,0.0000427125,0.0000001346,0.0000005386,0.0000000000,0.0000029808,
303500,,0.0000011837,0.0000031436,0.0000004991,0.0000042927,0.0002237535,0.0000427135,0.0000001347,0.0000005425,0.0000000000,0.0000029837,
303600,,0.0000011841,0.0000031417,0.0000005023,0.0000042884,0.0002237115,0.0000427380,0.0000001340,0.0000005424,0.0000000000,0.0000029830,
303700,,0.0000011838,0.0000031490,0.0000005017,0.0000042848,0.0002237426,0.0000427447,0.0000001338,0.0000005422,0.0000000000,0.0000029827,
303800,,0.0000011826,0.0000031516,0.0000005040,0.0000042838,0.0002236520,0.0000427391,0.0000001340,0.0000005408,0.0000000000,0.0000029877,
303900,,0.0000011854,0.0000031475,0.0000005011,0.0000042669,0.0002235671,0.0000427546,0.0000001340,0.0000005438,0.0000000000,0.0000029887,
304000,,0.0000011857,0.0000031491,0.0000005009,0.0000042557,0.0002235527,0.0000427959,0.0000001352,0.0000005427,0.0000000000,0.0000029861,
304100,,0.0000011826,0.0000031570,0.0000004985,0.0000042489,0.0002235457,0.0000428098,0.0000001354,0.0000005453,0.0000000000,0.0000029881,
304200,,0.0000011830,0.0000031583,0.0000004991,0.0000042607,0.0002235225,0.0000428376,0.0000001350,0.0000005463,0.0000000000,0.0000029901,
304300,,0.0000011811,0.0000031525,0.0000005029,0.0000042705,0.0002234733,0.0000428531,0.0000001352,0.0000005486,0.0000000000,0.0000029818,
304400,,0.0000011797,0.0000031583,0.0000005033,0.0000042700,0.0002235096,0.0000428457,0.0000001338,0.0000005493,0.0000000000,0.0000029717,
304500,,0.0000011806,0.0000031634,0.0000005032,0.0000042737,0.0002234659,0.0000428603,0.0000001340,0.0000005493,0.0000000000,0.0000029645,
304600,,0.0000011834,0.0000031759,0.0000005039,0.0000042855,0.0002234690,0.0000428951,0.0000001342,0.0000005482,0.0000000000,0.0000029645,
304700,,0.0000011802,0.0000031688,0.0000005030,0.0000042678,0.0002234951,0.0000428944,0.0000001336,0.0000005478,0.0000000000,0.0000029749,
304800,,0.0000011824,0.0000031653,0.0000005019,0.0000042639,0.0002234482,0.0000428913,0.0000001329,0.0000005480,0.0000000000,0.0000029897,
304900,,0.0000011825,0.0000031701,0.0000005038,0.0000042639,0.0002233547,0.0000428645,0.0000001316,0.0000005476,0.0000000000,0.0000029863,
305000,,0.0000011801,0.0000031655,0.0000005008,0.0000042532,0.0002232242,0.0000428563,0.0000001329,0.0000005471,0.0000000000,0.0000029890,
305100,,0.0000011798,0.0000031737,0.0000004999,0.0000042434,0.0002231703,0.0000428531,0.0000001338,0.0000005460,0.0000000000,0.0000029909,
305200,,0.0000011798,0.0000031764,0.0000005045,0.0000042441,0.0002229929,0.0000428418,0.0000001338,0.0000005439,0.0000000000,0.0000029962,
305300,,0.0000011818,0.0000031853,0.0000005082,0.0000042293,0.0002229120,0.0000428232,0.0000001338,0.0000005449,0.0000000000,0.0000029983,
305400,,0.0000011836,0.0000031790,0.0000005110,0.0000042302,0.0002229017,0.0000428161,0.0000001346,0.0000005477,0.0000000000,0.0000029973,
305500,,0.0000011812,0.0000031792,0.0000005119,0.0000042150,0.0002228469,0.0000428262,0.0000001349,0.0000005492,0.0000000000,0.0000029969,
305600,,0.0000011798,0.0000031874,0.0000005126,0.0000042107,0.0002227797,0.0000428093,0.0000001336,0.0000005475,0.0000000000,0.0000029938,
305700,,0.0000011811,0.0000031913,0.0000005151,0.0000042083,0.0002227956,0.0000428103,0.0000001346,0.0000005458,0.0000000000,0.0000029910,
305800,,0.0000011828,0.0000032005,0.0000005141,0.0000041939,0.0002227052,0.0000427687,0.0000001342,0.0000005483,0.0000000000,0.0000029942,
305900,,0.0000011843,0.0000031957,0.0000005151,0.0000041945,0.0002225870,0.0000427787,0.0000001346,0.0000005451,0.0000000000,0.0000029959,
306000,,0.0000011839,0.0000031863,0.0000005155,0.0000041973,0.0002225668,0.0000428023,0.0000001348,0.0000005441,0.0000000000,0.0000029823,
306100,,0.0000011822,0.0000031907,0.0000005170,0.0000041971,0.0002225583,0.0000428105,0.0000001359,0.0000005433,0.0000000000,0.0000029817,
306200,,0.0000011834,0.0000031897,0.0000005157,0.0000042013,0.0002225038,0.0000427979,0.0000001359,0.0000005435,0.0000000000,0.0000029875,
306300,,0.0000011827,0.0000031980,0.0000005125,0.0000041932,0.0002224460,0.0000427929,0.0000001349,0.0000005434,0.0000000000,0.0000029861,
306400,,0.0000011829,0.0000032094,0.0000005129,0.0000041870,0.0002224304,0.0000428159,0.0000001359,0.0000005429,0.0000000000,0.0000030012,
306500,,0.0000011836,0.0000032200,0.0000005104,0.0000041822,0.0002224896,0.0000428007,0.0000001367,0.0000005452,0.0000000000,0.0000029990,
306600,,0.0000011836,0.0000032126,0.0000005131,0.0000041758,0.0002224640,0.0000428039,0.0000001365,0.0000005449,0.0000000000,0.0000029818,
306700,,0.0000011824,0.0000032148,0.0000005137,0.0000041780,0.0002224377,0.0000428185,0.0000001367,0.0000005432,0.0000000000,0.0000029782,
306800,,0.0000011799,0.0000032196,0.0000005148,0.0000041772,0.0002223557,0.0000428310,0.0000001373,0.0000005419,0.0000000000,0.0000029752,
306900,,0.0000011861,0.0000032262,0.0000005170,0.0000041740,0.0002223272,0.0000428469,0.0000001367,0.0000005430,0.0000000000,0.0000029734,
307000,,0.0000011881,0.0000032266,0.0000005166,0.0000041760,0.0002222648,0.0000428182,0.0000001367,0.0000005454,0.0000000000,0.0000029685,
307100,,0.0000011821,0.0000032325,0.0000005137,0.0000041703,0.0002222723,0.0000427927,0.0000001368,0.0000005453,0.0000000000,0.0000029737,
307200,,0.0000011895,0.0000032397,0.0000005145,0.0000041662,0.0002222321,0.0000427876,0.0000001364,0.0000005425,0.0000000000,0.0000029703,
307300,,0.0000011906,0.0000032355,0.0000005133,0.0000041689,0.0002222125,0.0000427869,0.0000001383,0.0000005403,0.0000000000,0.0000029702,
307400,,0.0000011903,0.0000032377,0.0000005122,0.0000041677,0.0002221484,0.0000427910,0.0000001381,0.0000005382,0.0000000000,0.0000029594,
307500,,0.0000011923,0.0000032527,0.0000005141,0.0000041668,0.0002221266,0.0000427574,0.0000001376,0.0000005420,0.0000000000,0.0000029580,
307600,,0.0000011947,0.0000032602,0.0000005173,0.0000041655,0.0002220982,0.0000427657,0.0000001377,0.0000005393,0.0000000000,0.0000029510,
307700,,0.0000011931,0.0000032691,0.0000005187,0.0000041667,0.0002220363,0.0000427632,0.0000001388,0.0000005400,0.0000000000,0.0000029553,
307800,,0.0000011968,0.0000032825,0.0000005184,0.0000041588,0.0002220477,0.0000427479,0.0000001392,0.0000005371,0.0000000000,0.0000029594,
307900,,0.0000011955,0.0000032996,0.0000005207,0.0000041384,0.0002220125,0.0000427223,0.0000001389,0.0000005363,0.0000000000,0.0000029619,
308000,,0.0000011900,0.0000033036,0.0000005223,0.0000041414,0.0002219987,0.0000427272,0.0000001381,0.0000005336,0.0000000000,0.0000029543,
308100,,0.0000011940,0.0000033128,0.0000005228,0.0000041383,0.0002219556,0.0000426799,0.0000001375,0.0000005322,0.0000000000,0.0000029539,
308200,,0.0000011942,0.0000033255,0.0000005238,0.0000041318,0.0002218995,0.0000426578,0.0000001374,0.0000005302,0.0000000000,0.0000029528,
308300,,0.0000011971,0.0000033285,0.0000005227,0.0000041286,0.0002218752,0.0000426407,0.0000001387,0.0000005296,0.0000000000,0.0000029583,
308400,,0.0000011976,0.0000033278,0.0000005227,0.0000041302,0.0002218611,0.0000426389,0.0000001390,0.0000005253,0.0000000000,0.0000029590,
308500,,0.0000011991,0.0000033322,0.0000005255,0.0000041242,0.0002218415,0.0000426133,0.0000001397,0.0000005269,0.0000000000,0.0000029596,
308600,,0.0000011981,0.0000033382,0.0000005234,0.0000041235,0.0002218108,0.0000425911,0.0000001397,0.0000005248,0.0000000000,0.0000029622,
308700,,0.0000011962,0.0000033411,0.0000005244,0.0000041267,0.0002217791,0.0000425841,0.0000001396,0.0000005261,0.0000000000,0.0000029760,
308800,,0.0000011997,0.0000033505,0.0000005256,0.0000041257,0.0002217344,0.0000425942,0.0000001392,0.0000005286,0.0000000000,0.0000029786,
308900,,0.0000011997,0.0000033606,0.0000005274,0.0000041210,0.0002217079,0.0000425754,0.0000001392,0.0000005288,0.0000000000,0.0000029609,
309000,,0.0000011998,0.0000033566,0.0000005306,0.0000041184,0.0002217168,0.0000425649,0.0000001400,0.0000005263,0.0000000000,0.0000029542,
309100,,0.0000012046,0.0000033519,0.0000005324,0.0000041205,0.0002216552,0.0000425595,0.0000001403,0.0000005283,0.0000000000,0.0000029511,
309200,,0.0000012048,0.0000033561,0.0000005312,0.0000041114,0.0002217409,0.0000425347,0.0000001402,0.0000005281,0.0000000000,0.0000029464,
309300,,0.0000012028,0.0000033601,0.0000005331,0.0000040928,0.0002217037,0.0000425140,0.0000001399,0.0000005255,0.0000000000,0.0000029469,
309400,,0.0000012027,0.0000033743,0.0000005311,0.0000040873,0.0002217233,0.0000425004,0.0000001410,0.0000005272,0.0000000000,0.0000029481,
309500,,0.0000012044,0.0000033810,0.0000005338,0.0000040959,0.0002216694,0.0000424987,0.0000001400,0.0000005294,0.0000000000,0.0000029465,
309600,,0.0000012070,0.0000033849,0.0000005333,0.0000040917,0.0002216951,0.0000424698,0.0000001407,0.0000005282,0.0000000000,0.0000029508,
309700,,0.0000012076,0.0000033751,0.0000005327,0.0000040888,0.0002216130,0.0000424536,0.0000001411,0.0000005313,0.0000000000,0.0000029503,
309800,,0.0000012056,0.0000033750,0.0000005323,0.0000040822,0.0002216053,0.0000424651,0.0000001418,0.0000005308,0.0000000000,0.0000029579,
309900,,0.0000012018,0.0000033809,0.0000005346,0.0000040731,0.0002215052,0.0000424707,0.0000001414,0.0000005307,0.0000000000,0.0000029653,
310000,,0.0000012021,0.0000033795,0.0000005379,0.0000040900,0.0002214507,0.0000424672,0.0000001414,0.0000005303,0.0000000000,0.0000029597,
310100,,0.0000011960,0.0000033726,0.0000005395,0.0000040836,0.0002213786,0.0000424576,0.0000001408,0.0000005321,0.0000000000,0.0000029520,
310200,,0.0000012003,0.0000033827,0.0000005426,0.0000040727,0.0002213324,0.0000424325,0.0000001413,0.0000005299,0.0000000000,0.0000029507,
310300,,0.0000012015,0.0000033874,0.0000005477,0.0000040768,0.0002213553,0.0000424073,0.0000001401,0.0000005279,0.0000000000,0.0000029451,
310400,,0.0000012035,0.0000033796,0.0000005476,0.0000040849,0.0002213309,0.0000424060,0.0000001391,0.0000005297,0.0000000000,0.0000029514,
310500,,0.0000011985,0.0000033822,0.0000005457,0.0000040805,0.0002212942,0.0000423952,0.0000001397,0.0000005308,0.0000000000,0.0000029442,
310600,,0.0000012002,0.0000033859,0.0000005468,0.0000040730,0.0002213064,0.0000423687,0.0000001392,0.0000005295,0.0000000000,0.0000029501,
310700,,0.0000012043,0.0000033849,0.0000005506,0.0000040634,0.0002212410,0.0000423472,0.0000001399,0.0000005246,0.0000000000,0.0000029509,
310800,,0.0000012038,0.0000033870,0.0000005502,0.0000040685,0.0002212129,0.0000423080,0.0000001409,0.0000005282,0.0000000000,0.0000029501,
310900,,0.0000012034,0.0000033867,0.0000005518,0.0000040664,0.0002211957,0.0000423014,0.0000001404,0.0000005269,0.0000000000,0.0000029496,
311000,,0.0000012032,0.0000033838,0.0000005503,0.0000040643,0.0002211999,0.0000422865,0.0000001406,0.0000005262,0.0000000000,0.0000029680,
311100,,0.0000012038,0.0000033794,0.0000005543,0.0000040601,0.0002211700,0.0000422796,0.0000001409,0.0000005244,0.0000000000,0.0000029709,
311200,,0.0000012008,0.0000033749,0.0000005549,0.0000040618,0.0002211037,0.0000422983,0.0000001407,0.0000005265,0.0000000000,0.0000029729,
311300,,0.0000012005,0.0000033691,0.0000005544,0.0000040521,0.0002210960,0.0000422826,0.0000001405,0.0000005250,0.0000000000,0.0000029712,
311400,,0.0000012029,0.0000033652,0.0000005580,0.0000040364,0.0002210158,0.0000422705,0.0000001411,0.0000005250,0.0000000000,0.0000029787,
311500,,0.0000012010,0.0000033597,0.0000005564,0.0000040401,0.0002210856,0.0000422784,0.0000001420,0.0000005264,0.0000000000,0.0000029860,
311600,,0.0000012006,0.0000033591,0.0000005571,0.0000040383,0.0002210538,0.0000422658,0.0000001411,0.0000005262,0.0000000000,0.0000029849,
311700,,0.0000012026,0.0000033599,0.0000005575,0.0000040305,0.0002210328,0.0000422633,0.0000001408,0.0000005244,0.0000000000,0.0000029791,
311800,,0.0000012026,0.0000033584,0.0000005562,0.0000040285,0.0002209596,0.0000422724,0.0000001404,0.0000005222,0.0000000000,0.0000029798,
311900,,0.0000011963,0.0000033661,0.0000005555,0.0000040256,0.0002209742,0.0000422620,0.0000001402,0.0000005241,0.0000000000,0.0000029747,
312000,,0.0000012010,0.0000033646,0.0000005539,0.0000040106,0.0002209208,0.0000422621,0.0000001397,0.0000005243,0.0000000000,0.0000029716,
312100,,0.0000011997,0.0000033693,0.0000005565,0.0000040185,0.0002208778,0.0000422693,0.0000001397,0.0000005239,0.0000000000,0.0000029768,
312200,,0.0000012001,0.0000033698,0.0000005575,0.0000040085,0.0002208490,0.0000422796,0.0000001394,0.0000005257,0.0000000000,0.0000029812,
312300,,0.0000012033,0.0000033830,0.0000005549,0.0000040136,0.0002208403,0.0000423010,0.0000001399,0.0000005287,0.0000000000,0.0000029822,
312400,,0.0000012060,0.0000033936,0.0000005557,0.0000040195,0.0002207827,0.0000422918,0.0000001392,0.0000005291,0.0000000000,0.0000029847,
312500,,0.0000012008,0.0000033921,0.0000005571,0.0000040088,0.0002207673,0.0000422796,0.0000001401,0.0000005304,0.0000000000,0.0000029874,
312600,,0.0000012036,0.0000033907,0.0000005567,0.0000039997,0.0002207410,0.0000422815,0.0000001418,0.0000005267,0.0000000000,0.0000029844,
312700,,0.0000011994,0.0000033953,0.0000005564,0.0000040012,0.0002206616,0.0000422633,0.0000001409,0.0000005270,0.0000000000,0.0000029834,
312800,,0.0000012030,0.0000033925,0.0000005564,0.0000039980,0.0002205442,0.0000422683,0.0000001407,0.0000005286,0.0000000000,0.0000029772,
312900,,0.0000012007,0.0000033939,0.0000005586,0.0000039987,0.0002204806,0.0000422903,0.0000001414,0.0000005297,0.0000000000,0.0000029756,
313000,,0.0000012004,0.0000034003,0.0000005604,0.0000040016,0.0002204143,0.0000422712,0.0000001410,0.0000005300,0.0000000000,0.0000029811,
313100,,0.0000011980,0.0000034071,0.0000005600,0.0000040087,0.0002204253,0.0000422735,0.0000001419,0.0000005333,0.0000000000,0.0000029671,
313200,,0.0000011985,0.0000034113,0.0000005617,0.0000040092,0.0002203658,0.0000422784,0.0000001414,0.0000005323,0.0000000000,0.0000029666,
313300,,0.0000011984,0.0000034123,0.0000005636,0.0000040073,0.0002203680,0.0000422787,0.0000001428,0.0000005336,0.0000000000,0.0000029600,
313400,,0.0000011954,0.0000034143,0.0000005604,0.0000040007,0.0002202745,0.0000422960,0.0000001420,0.0000005352,0.0000000000,0.0000029581,
313500,,0.0000011952,0.0000034139,0.0000005618,0.0000039830,0.0002203095,0.0000422968,0.0000001425,0.0000005329,0.0000000000,0.0000029469,
313600,,0.0000011971,0.0000034103,0.0000005598,0.0000039840,0.0002202758,0.0000423004,0.0000001411,0.0000005309,0.0000000000,0.0000029382,
313700,,0.0000011926,0.0000034124,0.0000005600,0.0000039827,0.0002202927,0.0000422512,0.0000001407,0.0000005298,0.0000000000,0.0000029362,
313800,,0.0000011950,0.0000034196,0.0000005590,0.0000039769,0.0002202561,0.0000422379,0.0000001389,0.0000005286,0.0000000000,0.0000029371,
313900,,0.0000011928,0.0000034223,0.0000005582,0.0000039734,0.0002202574,0.0000422489,0.0000001396,0.0000005297,0.0000000000,0.0000029403,
314000,,0.0000011941,0.0000034208,0.0000005590,0.0000039719,0.0002202165,0.0000422414,0.0000001403,0.0000005283,0.0000000000,0.0000029441,
314100,,0.0000011933,0.0000034235,0.0000005604,0.0000039703,0.0002201529,0.0000422490,0.0000001394,0.0000005261,0.0000000000,0.0000029413,
314200,,0.0000011898,0.0000034240,0.0000005618,0.0000039766,0.0002201539,0.0000422650,0.0000001395,0.0000005254,0.0000000000,0.0000029337,
314300,,0.0000011907,0.0000034259,0.0000005613,0.0000039836,0.0002201431,0.0000422489,0.0000001401,0.0000005260,0.0000000000,0.0000029280,
314400,,0.0000011911,0.0000034328,0.0000005634,0.0000039767,0.0002200877,0.0000422410,0.0000001381,0.0000005253,0.0000000000,0.0000029372,
